,date,location,location_name,value
9512,2021-09-03,GM09,Saarland State,1035
9513,2021-09-03,GM10,Schleswig-Holstein State,1655
9514,2021-09-03,GM11,Brandenburg State,3825
9515,2021-09-03,GM12,Mecklenburg-Western Pomerania State,1192
9516,2021-09-03,GM13,Free State of Saxony,10167
9517,2021-09-03,GM14,Sachsen-Anhalt State,3492
9518,2021-09-03,GM15,Free State of Thuringia,4396
9519,2021-09-03,GM16,Berlin State,3595
9520,2021-09-04,GM,Germany,92325
9521,2021-09-04,GM01,Baden-Württemberg State,10495
9522,2021-09-04,GM02,Free State of Bavaria,15432
9523,2021-09-04,GM03,Free Hanseatic City of Bremen,498
9524,2021-09-04,GM04,Free Hanseatic City of Hamburg,1649
9525,2021-09-04,GM05,Hesse State,7639
9526,2021-09-04,GM06,Lower Saxony State,5858
9527,2021-09-04,GM07,North Rhine-Westphalia State,17457
9528,2021-09-04,GM08,Rhineland-Palatinate State,3931
9529,2021-09-04,GM09,Saarland State,1035
9530,2021-09-04,GM10,Schleswig-Holstein State,1656
9531,2021-09-04,GM11,Brandenburg State,3827
9532,2021-09-04,GM12,Mecklenburg-Western Pomerania State,1193
9533,2021-09-04,GM13,Free State of Saxony,10170
9534,2021-09-04,GM14,Sachsen-Anhalt State,3492
9535,2021-09-04,GM15,Free State of Thuringia,4397
9536,2021-09-04,GM16,Berlin State,3596
9537,2021-09-05,GM,Germany,92346
9538,2021-09-05,GM01,Baden-Württemberg State,10496
9539,2021-09-05,GM02,Free State of Bavaria,15434
9540,2021-09-05,GM03,Free Hanseatic City of Bremen,499
9541,2021-09-05,GM04,Free Hanseatic City of Hamburg,1654
9542,2021-09-05,GM05,Hesse State,7640
9543,2021-09-05,GM06,Lower Saxony State,5860
9544,2021-09-05,GM07,North Rhine-Westphalia State,17462
9545,2021-09-05,GM08,Rhineland-Palatinate State,3932
9546,2021-09-05,GM09,Saarland State,1035
9547,2021-09-05,GM10,Schleswig-Holstein State,1656
9548,2021-09-05,GM11,Brandenburg State,3827
9549,2021-09-05,GM12,Mecklenburg-Western Pomerania State,1193
9550,2021-09-05,GM13,Free State of Saxony,10173
9551,2021-09-05,GM14,Sachsen-Anhalt State,3492
9552,2021-09-05,GM15,Free State of Thuringia,4397
9553,2021-09-05,GM16,Berlin State,3596
9554,2021-09-06,GM,Germany,92354
9555,2021-09-06,GM01,Baden-Württemberg State,10497
9556,2021-09-06,GM02,Free State of Bavaria,15435
9557,2021-09-06,GM03,Free Hanseatic City of Bremen,499
9558,2021-09-06,GM04,Free Hanseatic City of Hamburg,1654
9559,2021-09-06,GM05,Hesse State,7640
9560,2021-09-06,GM06,Lower Saxony State,5861
9561,2021-09-06,GM07,North Rhine-Westphalia State,17465
9562,2021-09-06,GM08,Rhineland-Palatinate State,3933
9563,2021-09-06,GM09,Saarland State,1035
9564,2021-09-06,GM10,Schleswig-Holstein State,1657
9565,2021-09-06,GM11,Brandenburg State,3827
9566,2021-09-06,GM12,Mecklenburg-Western Pomerania State,1193
9567,2021-09-06,GM13,Free State of Saxony,10173
9568,2021-09-06,GM14,Sachsen-Anhalt State,3492
9569,2021-09-06,GM15,Free State of Thuringia,4397
9570,2021-09-06,GM16,Berlin State,3596
9571,2021-09-07,GM,Germany,92413
9572,2021-09-07,GM01,Baden-Württemberg State,10512
9573,2021-09-07,GM02,Free State of Bavaria,15443
9574,2021-09-07,GM03,Free Hanseatic City of Bremen,499
9575,2021-09-07,GM04,Free Hanseatic City of Hamburg,1654
9576,2021-09-07,GM05,Hesse State,7644
9577,2021-09-07,GM06,Lower Saxony State,5865
9578,2021-09-07,GM07,North Rhine-Westphalia State,17481
9579,2021-09-07,GM08,Rhineland-Palatinate State,3937
9580,2021-09-07,GM09,Saarland State,1035
9581,2021-09-07,GM10,Schleswig-Holstein State,1662
9582,2021-09-07,GM11,Brandenburg State,3826
9583,2021-09-07,GM12,Mecklenburg-Western Pomerania State,1194
9584,2021-09-07,GM13,Free State of Saxony,10175
9585,2021-09-07,GM14,Sachsen-Anhalt State,3492
9586,2021-09-07,GM15,Free State of Thuringia,4397
9587,2021-09-07,GM16,Berlin State,3597
9588,2021-09-08,GM,Germany,92448
9589,2021-09-08,GM01,Baden-Württemberg State,10518
9590,2021-09-08,GM02,Free State of Bavaria,15440
9591,2021-09-08,GM03,Free Hanseatic City of Bremen,500
9592,2021-09-08,GM04,Free Hanseatic City of Hamburg,1655
9593,2021-09-08,GM05,Hesse State,7648
9594,2021-09-08,GM06,Lower Saxony State,5865
9595,2021-09-08,GM07,North Rhine-Westphalia State,17500
9596,2021-09-08,GM08,Rhineland-Palatinate State,3938
9597,2021-09-08,GM09,Saarland State,1037
9598,2021-09-08,GM10,Schleswig-Holstein State,1662
9599,2021-09-08,GM11,Brandenburg State,3828
9600,2021-09-08,GM12,Mecklenburg-Western Pomerania State,1194
9601,2021-09-08,GM13,Free State of Saxony,10175
9602,2021-09-08,GM14,Sachsen-Anhalt State,3493
9603,2021-09-08,GM15,Free State of Thuringia,4397
9604,2021-09-08,GM16,Berlin State,3598
9605,2021-09-09,GM,Germany,92498
9606,2021-09-09,GM01,Baden-Württemberg State,10522
9607,2021-09-09,GM02,Free State of Bavaria,15449
9608,2021-09-09,GM03,Free Hanseatic City of Bremen,500
9609,2021-09-09,GM04,Free Hanseatic City of Hamburg,1658
9610,2021-09-09,GM05,Hesse State,7652
9611,2021-09-09,GM06,Lower Saxony State,5869
9612,2021-09-09,GM07,North Rhine-Westphalia State,17519
9613,2021-09-09,GM08,Rhineland-Palatinate State,3940
9614,2021-09-09,GM09,Saarland State,1038
9615,2021-09-09,GM10,Schleswig-Holstein State,1663
9616,2021-09-09,GM11,Brandenburg State,3828
9617,2021-09-09,GM12,Mecklenburg-Western Pomerania State,1194
9618,2021-09-09,GM13,Free State of Saxony,10177
9619,2021-09-09,GM14,Sachsen-Anhalt State,3493
9620,2021-09-09,GM15,Free State of Thuringia,4397
9621,2021-09-09,GM16,Berlin State,3599
9622,2021-09-10,GM,Germany,92553
9623,2021-09-10,GM01,Baden-Württemberg State,10524
9624,2021-09-10,GM02,Free State of Bavaria,15463
9625,2021-09-10,GM03,Free Hanseatic City of Bremen,501
9626,2021-09-10,GM04,Free Hanseatic City of Hamburg,1658
9627,2021-09-10,GM05,Hesse State,7660
9628,2021-09-10,GM06,Lower Saxony State,5873
9629,2021-09-10,GM07,North Rhine-Westphalia State,17529
9630,2021-09-10,GM08,Rhineland-Palatinate State,3945
9631,2021-09-10,GM09,Saarland State,1038
9632,2021-09-10,GM10,Schleswig-Holstein State,1664
9633,2021-09-10,GM11,Brandenburg State,3829
9634,2021-09-10,GM12,Mecklenburg-Western Pomerania State,1195
9635,2021-09-10,GM13,Free State of Saxony,10182
9636,2021-09-10,GM14,Sachsen-Anhalt State,3493
9637,2021-09-10,GM15,Free State of Thuringia,4397
9638,2021-09-10,GM16,Berlin State,3602
9639,2021-09-11,GM,Germany,92598
9640,2021-09-11,GM01,Baden-Württemberg State,10530
9641,2021-09-11,GM02,Free State of Bavaria,15471
9642,2021-09-11,GM03,Free Hanseatic City of Bremen,501
9643,2021-09-11,GM04,Free Hanseatic City of Hamburg,1659
9644,2021-09-11,GM05,Hesse State,7661
9645,2021-09-11,GM06,Lower Saxony State,5875
9646,2021-09-11,GM07,North Rhine-Westphalia State,17549
9647,2021-09-11,GM08,Rhineland-Palatinate State,3945
9648,2021-09-11,GM09,Saarland State,1040
9649,2021-09-11,GM10,Schleswig-Holstein State,1666
9650,2021-09-11,GM11,Brandenburg State,3829
9651,2021-09-11,GM12,Mecklenburg-Western Pomerania State,1195
9652,2021-09-11,GM13,Free State of Saxony,10184
9653,2021-09-11,GM14,Sachsen-Anhalt State,3493
9654,2021-09-11,GM15,Free State of Thuringia,4398
9655,2021-09-11,GM16,Berlin State,3602
9656,2021-09-12,GM,Germany,92606
9657,2021-09-12,GM01,Baden-Württemberg State,10530
9658,2021-09-12,GM02,Free State of Bavaria,15472
9659,2021-09-12,GM03,Free Hanseatic City of Bremen,501
9660,2021-09-12,GM04,Free Hanseatic City of Hamburg,1659
9661,2021-09-12,GM05,Hesse State,7662
9662,2021-09-12,GM06,Lower Saxony State,5876
9663,2021-09-12,GM07,North Rhine-Westphalia State,17550
9664,2021-09-12,GM08,Rhineland-Palatinate State,3947
9665,2021-09-12,GM09,Saarland State,1040
9666,2021-09-12,GM10,Schleswig-Holstein State,1666
9667,2021-09-12,GM11,Brandenburg State,3829
9668,2021-09-12,GM12,Mecklenburg-Western Pomerania State,1195
9669,2021-09-12,GM13,Free State of Saxony,10185
9670,2021-09-12,GM14,Sachsen-Anhalt State,3494
9671,2021-09-12,GM15,Free State of Thuringia,4398
9672,2021-09-12,GM16,Berlin State,3602
9673,2021-09-13,GM,Germany,92618
9674,2021-09-13,GM01,Baden-Württemberg State,10534
9675,2021-09-13,GM02,Free State of Bavaria,15474
9676,2021-09-13,GM03,Free Hanseatic City of Bremen,502
9677,2021-09-13,GM04,Free Hanseatic City of Hamburg,1662
9678,2021-09-13,GM05,Hesse State,7662
9679,2021-09-13,GM06,Lower Saxony State,5876
9680,2021-09-13,GM07,North Rhine-Westphalia State,17551
9681,2021-09-13,GM08,Rhineland-Palatinate State,3948
9682,2021-09-13,GM09,Saarland State,1040
9683,2021-09-13,GM10,Schleswig-Holstein State,1666
9684,2021-09-13,GM11,Brandenburg State,3829
9685,2021-09-13,GM12,Mecklenburg-Western Pomerania State,1195
9686,2021-09-13,GM13,Free State of Saxony,10185
9687,2021-09-13,GM14,Sachsen-Anhalt State,3494
9688,2021-09-13,GM15,Free State of Thuringia,4398
9689,2021-09-13,GM16,Berlin State,3602
9690,2021-09-14,GM,Germany,92686
9691,2021-09-14,GM01,Baden-Württemberg State,10548
9692,2021-09-14,GM02,Free State of Bavaria,15480
9693,2021-09-14,GM03,Free Hanseatic City of Bremen,503
9694,2021-09-14,GM04,Free Hanseatic City of Hamburg,1662
9695,2021-09-14,GM05,Hesse State,7668
9696,2021-09-14,GM06,Lower Saxony State,5883
9697,2021-09-14,GM07,North Rhine-Westphalia State,17572
9698,2021-09-14,GM08,Rhineland-Palatinate State,3949
9699,2021-09-14,GM09,Saarland State,1041
9700,2021-09-14,GM10,Schleswig-Holstein State,1668
9701,2021-09-14,GM11,Brandenburg State,3831
9702,2021-09-14,GM12,Mecklenburg-Western Pomerania State,1195
9703,2021-09-14,GM13,Free State of Saxony,10185
9704,2021-09-14,GM14,Sachsen-Anhalt State,3495
9705,2021-09-14,GM15,Free State of Thuringia,4399
9706,2021-09-14,GM16,Berlin State,3607
9707,2021-09-15,GM,Germany,92769
9708,2021-09-15,GM01,Baden-Württemberg State,10559
9709,2021-09-15,GM02,Free State of Bavaria,15488
9710,2021-09-15,GM03,Free Hanseatic City of Bremen,503
9711,2021-09-15,GM04,Free Hanseatic City of Hamburg,1666
9712,2021-09-15,GM05,Hesse State,7679
9713,2021-09-15,GM06,Lower Saxony State,5887
9714,2021-09-15,GM07,North Rhine-Westphalia State,17594
9715,2021-09-15,GM08,Rhineland-Palatinate State,3952
9716,2021-09-15,GM09,Saarland State,1042
9717,2021-09-15,GM10,Schleswig-Holstein State,1671
9718,2021-09-15,GM11,Brandenburg State,3832
9719,2021-09-15,GM12,Mecklenburg-Western Pomerania State,1195
9720,2021-09-15,GM13,Free State of Saxony,10186
9721,2021-09-15,GM14,Sachsen-Anhalt State,3506
9722,2021-09-15,GM15,Free State of Thuringia,4400
9723,2021-09-15,GM16,Berlin State,3609
9724,2021-09-16,GM,Germany,92837
9725,2021-09-16,GM01,Baden-Württemberg State,10571
9726,2021-09-16,GM02,Free State of Bavaria,15501
9727,2021-09-16,GM03,Free Hanseatic City of Bremen,503
9728,2021-09-16,GM04,Free Hanseatic City of Hamburg,1668
9729,2021-09-16,GM05,Hesse State,7683
9730,2021-09-16,GM06,Lower Saxony State,5896
9731,2021-09-16,GM07,North Rhine-Westphalia State,17605
9732,2021-09-16,GM08,Rhineland-Palatinate State,3954
9733,2021-09-16,GM09,Saarland State,1045
9734,2021-09-16,GM10,Schleswig-Holstein State,1671
9735,2021-09-16,GM11,Brandenburg State,3831
9736,2021-09-16,GM12,Mecklenburg-Western Pomerania State,1195
9737,2021-09-16,GM13,Free State of Saxony,10187
9738,2021-09-16,GM14,Sachsen-Anhalt State,3516
9739,2021-09-16,GM15,Free State of Thuringia,4400
9740,2021-09-16,GM16,Berlin State,3611
9741,2021-09-17,GM,Germany,92857
9742,2021-09-17,GM01,Baden-Württemberg State,10534
9743,2021-09-17,GM02,Free State of Bavaria,15511
9744,2021-09-17,GM03,Free Hanseatic City of Bremen,504
9745,2021-09-17,GM04,Free Hanseatic City of Hamburg,1675
9746,2021-09-17,GM05,Hesse State,7687
9747,2021-09-17,GM06,Lower Saxony State,5902
9748,2021-09-17,GM07,North Rhine-Westphalia State,17617
9749,2021-09-17,GM08,Rhineland-Palatinate State,3957
9750,2021-09-17,GM09,Saarland State,1046
9751,2021-09-17,GM10,Schleswig-Holstein State,1675
9752,2021-09-17,GM11,Brandenburg State,3833
9753,2021-09-17,GM12,Mecklenburg-Western Pomerania State,1195
9754,2021-09-17,GM13,Free State of Saxony,10189
9755,2021-09-17,GM14,Sachsen-Anhalt State,3517
9756,2021-09-17,GM15,Free State of Thuringia,4400
9757,2021-09-17,GM16,Berlin State,3615
9758,2021-09-18,GM,Germany,92920
9759,2021-09-18,GM01,Baden-Württemberg State,10548
9760,2021-09-18,GM02,Free State of Bavaria,15523
9761,2021-09-18,GM03,Free Hanseatic City of Bremen,505
9762,2021-09-18,GM04,Free Hanseatic City of Hamburg,1677
9763,2021-09-18,GM05,Hesse State,7693
9764,2021-09-18,GM06,Lower Saxony State,5909
9765,2021-09-18,GM07,North Rhine-Westphalia State,17627
9766,2021-09-18,GM08,Rhineland-Palatinate State,3959
9767,2021-09-18,GM09,Saarland State,1046
9768,2021-09-18,GM10,Schleswig-Holstein State,1677
9769,2021-09-18,GM11,Brandenburg State,3834
9770,2021-09-18,GM12,Mecklenburg-Western Pomerania State,1195
9771,2021-09-18,GM13,Free State of Saxony,10193
9772,2021-09-18,GM14,Sachsen-Anhalt State,3518
9773,2021-09-18,GM15,Free State of Thuringia,4400
9774,2021-09-18,GM16,Berlin State,3616
9775,2021-09-19,GM,Germany,92958
9776,2021-09-19,GM01,Baden-Württemberg State,10553
9777,2021-09-19,GM02,Free State of Bavaria,15526
9778,2021-09-19,GM03,Free Hanseatic City of Bremen,506
9779,2021-09-19,GM04,Free Hanseatic City of Hamburg,1691
9780,2021-09-19,GM05,Hesse State,7695
9781,2021-09-19,GM06,Lower Saxony State,5909
9782,2021-09-19,GM07,North Rhine-Westphalia State,17638
9783,2021-09-19,GM08,Rhineland-Palatinate State,3959
9784,2021-09-19,GM09,Saarland State,1046
9785,2021-09-19,GM10,Schleswig-Holstein State,1677
9786,2021-09-19,GM11,Brandenburg State,3834
9787,2021-09-19,GM12,Mecklenburg-Western Pomerania State,1196
9788,2021-09-19,GM13,Free State of Saxony,10194
9789,2021-09-19,GM14,Sachsen-Anhalt State,3518
9790,2021-09-19,GM15,Free State of Thuringia,4400
9791,2021-09-19,GM16,Berlin State,3616
9792,2021-09-20,GM,Germany,92971
9793,2021-09-20,GM01,Baden-Württemberg State,10556
9794,2021-09-20,GM02,Free State of Bavaria,15528
9795,2021-09-20,GM03,Free Hanseatic City of Bremen,506
9796,2021-09-20,GM04,Free Hanseatic City of Hamburg,1692
9797,2021-09-20,GM05,Hesse State,7695
9798,2021-09-20,GM06,Lower Saxony State,5911
9799,2021-09-20,GM07,North Rhine-Westphalia State,17638
9800,2021-09-20,GM08,Rhineland-Palatinate State,3962
9801,2021-09-20,GM09,Saarland State,1046
9802,2021-09-20,GM10,Schleswig-Holstein State,1678
9803,2021-09-20,GM11,Brandenburg State,3834
9804,2021-09-20,GM12,Mecklenburg-Western Pomerania State,1196
9805,2021-09-20,GM13,Free State of Saxony,10195
9806,2021-09-20,GM14,Sachsen-Anhalt State,3518
9807,2021-09-20,GM15,Free State of Thuringia,4400
9808,2021-09-20,GM16,Berlin State,3616
9809,2021-09-21,GM,Germany,93052
9810,2021-09-21,GM01,Baden-Württemberg State,10561
9811,2021-09-21,GM02,Free State of Bavaria,15547
9812,2021-09-21,GM03,Free Hanseatic City of Bremen,506
9813,2021-09-21,GM04,Free Hanseatic City of Hamburg,1698
9814,2021-09-21,GM05,Hesse State,7699
9815,2021-09-21,GM06,Lower Saxony State,5920
9816,2021-09-21,GM07,North Rhine-Westphalia State,17659
9817,2021-09-21,GM08,Rhineland-Palatinate State,3966
9818,2021-09-21,GM09,Saarland State,1046
9819,2021-09-21,GM10,Schleswig-Holstein State,1681
9820,2021-09-21,GM11,Brandenburg State,3838
9821,2021-09-21,GM12,Mecklenburg-Western Pomerania State,1197
9822,2021-09-21,GM13,Free State of Saxony,10197
9823,2021-09-21,GM14,Sachsen-Anhalt State,3518
9824,2021-09-21,GM15,Free State of Thuringia,4400
9825,2021-09-21,GM16,Berlin State,3619
9826,2021-09-22,GM,Germany,93123
9827,2021-09-22,GM01,Baden-Württemberg State,10576
9828,2021-09-22,GM02,Free State of Bavaria,15557
9829,2021-09-22,GM03,Free Hanseatic City of Bremen,506
9830,2021-09-22,GM04,Free Hanseatic City of Hamburg,1702
9831,2021-09-22,GM05,Hesse State,7705
9832,2021-09-22,GM06,Lower Saxony State,5929
9833,2021-09-22,GM07,North Rhine-Westphalia State,17677
9834,2021-09-22,GM08,Rhineland-Palatinate State,3969
9835,2021-09-22,GM09,Saarland State,1046
9836,2021-09-22,GM10,Schleswig-Holstein State,1681
9837,2021-09-22,GM11,Brandenburg State,3840
9838,2021-09-22,GM12,Mecklenburg-Western Pomerania State,1198
9839,2021-09-22,GM13,Free State of Saxony,10198
9840,2021-09-22,GM14,Sachsen-Anhalt State,3518
9841,2021-09-22,GM15,Free State of Thuringia,4401
9842,2021-09-22,GM16,Berlin State,3620
9843,2021-09-23,GM,Germany,93238
9844,2021-09-23,GM01,Baden-Württemberg State,10636
9845,2021-09-23,GM02,Free State of Bavaria,15571
9846,2021-09-23,GM03,Free Hanseatic City of Bremen,507
9847,2021-09-23,GM04,Free Hanseatic City of Hamburg,1713
9848,2021-09-23,GM05,Hesse State,7709
9849,2021-09-23,GM06,Lower Saxony State,5931
9850,2021-09-23,GM07,North Rhine-Westphalia State,17694
9851,2021-09-23,GM08,Rhineland-Palatinate State,3969
9852,2021-09-23,GM09,Saarland State,1048
9853,2021-09-23,GM10,Schleswig-Holstein State,1681
9854,2021-09-23,GM11,Brandenburg State,3840
9855,2021-09-23,GM12,Mecklenburg-Western Pomerania State,1198
9856,2021-09-23,GM13,Free State of Saxony,10200
9857,2021-09-23,GM14,Sachsen-Anhalt State,3518
9858,2021-09-23,GM15,Free State of Thuringia,4402
9859,2021-09-23,GM16,Berlin State,3621
9860,2021-09-24,GM,Germany,93303
9861,2021-09-24,GM01,Baden-Württemberg State,10639
9862,2021-09-24,GM02,Free State of Bavaria,15584
9863,2021-09-24,GM03,Free Hanseatic City of Bremen,507
9864,2021-09-24,GM04,Free Hanseatic City of Hamburg,1715
9865,2021-09-24,GM05,Hesse State,7716
9866,2021-09-24,GM06,Lower Saxony State,5935
9867,2021-09-24,GM07,North Rhine-Westphalia State,17716
9868,2021-09-24,GM08,Rhineland-Palatinate State,3972
9869,2021-09-24,GM09,Saarland State,1048
9870,2021-09-24,GM10,Schleswig-Holstein State,1682
9871,2021-09-24,GM11,Brandenburg State,3843
9872,2021-09-24,GM12,Mecklenburg-Western Pomerania State,1198
9873,2021-09-24,GM13,Free State of Saxony,10201
9874,2021-09-24,GM14,Sachsen-Anhalt State,3519
9875,2021-09-24,GM15,Free State of Thuringia,4406
9876,2021-09-24,GM16,Berlin State,3622
9877,2021-09-25,GM,Germany,93365
9878,2021-09-25,GM01,Baden-Württemberg State,10643
9879,2021-09-25,GM02,Free State of Bavaria,15585
9880,2021-09-25,GM03,Free Hanseatic City of Bremen,507
9881,2021-09-25,GM04,Free Hanseatic City of Hamburg,1717
9882,2021-09-25,GM05,Hesse State,7718
9883,2021-09-25,GM06,Lower Saxony State,5938
9884,2021-09-25,GM07,North Rhine-Westphalia State,17741
9885,2021-09-25,GM08,Rhineland-Palatinate State,3976
9886,2021-09-25,GM09,Saarland State,1048
9887,2021-09-25,GM10,Schleswig-Holstein State,1683
9888,2021-09-25,GM11,Brandenburg State,3843
9889,2021-09-25,GM12,Mecklenburg-Western Pomerania State,1198
9890,2021-09-25,GM13,Free State of Saxony,10205
9891,2021-09-25,GM14,Sachsen-Anhalt State,3533
9892,2021-09-25,GM15,Free State of Thuringia,4406
9893,2021-09-25,GM16,Berlin State,3624
9894,2021-09-26,GM,Germany,93393
9895,2021-09-26,GM01,Baden-Württemberg State,10645
9896,2021-09-26,GM02,Free State of Bavaria,15602
9897,2021-09-26,GM03,Free Hanseatic City of Bremen,507
9898,2021-09-26,GM04,Free Hanseatic City of Hamburg,1719
9899,2021-09-26,GM05,Hesse State,7720
9900,2021-09-26,GM06,Lower Saxony State,5938
9901,2021-09-26,GM07,North Rhine-Westphalia State,17744
9902,2021-09-26,GM08,Rhineland-Palatinate State,3977
9903,2021-09-26,GM09,Saarland State,1048
9904,2021-09-26,GM10,Schleswig-Holstein State,1683
9905,2021-09-26,GM11,Brandenburg State,3843
9906,2021-09-26,GM12,Mecklenburg-Western Pomerania State,1199
9907,2021-09-26,GM13,Free State of Saxony,10205
9908,2021-09-26,GM14,Sachsen-Anhalt State,3533
9909,2021-09-26,GM15,Free State of Thuringia,4406
9910,2021-09-26,GM16,Berlin State,3624
9911,2021-09-27,GM,Germany,93403
9912,2021-09-27,GM01,Baden-Württemberg State,10646
9913,2021-09-27,GM02,Free State of Bavaria,15602
9914,2021-09-27,GM03,Free Hanseatic City of Bremen,508
9915,2021-09-27,GM04,Free Hanseatic City of Hamburg,1721
9916,2021-09-27,GM05,Hesse State,7720
9917,2021-09-27,GM06,Lower Saxony State,5938
9918,2021-09-27,GM07,North Rhine-Westphalia State,17746
9919,2021-09-27,GM08,Rhineland-Palatinate State,3978
9920,2021-09-27,GM09,Saarland State,1048
9921,2021-09-27,GM10,Schleswig-Holstein State,1684
9922,2021-09-27,GM11,Brandenburg State,3844
9923,2021-09-27,GM12,Mecklenburg-Western Pomerania State,1200
9924,2021-09-27,GM13,Free State of Saxony,10205
9925,2021-09-27,GM14,Sachsen-Anhalt State,3533
9926,2021-09-27,GM15,Free State of Thuringia,4406
9927,2021-09-27,GM16,Berlin State,3624
9928,2021-09-28,GM,Germany,93504
9929,2021-09-28,GM01,Baden-Württemberg State,10661
9930,2021-09-28,GM02,Free State of Bavaria,15622
9931,2021-09-28,GM03,Free Hanseatic City of Bremen,508
9932,2021-09-28,GM04,Free Hanseatic City of Hamburg,1721
9933,2021-09-28,GM05,Hesse State,7727
9934,2021-09-28,GM06,Lower Saxony State,5946
9935,2021-09-28,GM07,North Rhine-Westphalia State,17780
9936,2021-09-28,GM08,Rhineland-Palatinate State,3983
9937,2021-09-28,GM09,Saarland State,1049
9938,2021-09-28,GM10,Schleswig-Holstein State,1685
9939,2021-09-28,GM11,Brandenburg State,3847
9940,2021-09-28,GM12,Mecklenburg-Western Pomerania State,1199
9941,2021-09-28,GM13,Free State of Saxony,10207
9942,2021-09-28,GM14,Sachsen-Anhalt State,3533
9943,2021-09-28,GM15,Free State of Thuringia,4411
9944,2021-09-28,GM16,Berlin State,3625
9945,2021-09-29,GM,Germany,93571
9946,2021-09-29,GM01,Baden-Württemberg State,10670
9947,2021-09-29,GM02,Free State of Bavaria,15630
9948,2021-09-29,GM03,Free Hanseatic City of Bremen,509
9949,2021-09-29,GM04,Free Hanseatic City of Hamburg,1724
9950,2021-09-29,GM05,Hesse State,7736
9951,2021-09-29,GM06,Lower Saxony State,5953
9952,2021-09-29,GM07,North Rhine-Westphalia State,17802
9953,2021-09-29,GM08,Rhineland-Palatinate State,3989
9954,2021-09-29,GM09,Saarland State,1049
9955,2021-09-29,GM10,Schleswig-Holstein State,1685
9956,2021-09-29,GM11,Brandenburg State,3849
9957,2021-09-29,GM12,Mecklenburg-Western Pomerania State,1199
9958,2021-09-29,GM13,Free State of Saxony,10207
9959,2021-09-29,GM14,Sachsen-Anhalt State,3533
9960,2021-09-29,GM15,Free State of Thuringia,4411
9961,2021-09-29,GM16,Berlin State,3625
9962,2021-09-30,GM,Germany,93638
9963,2021-09-30,GM01,Baden-Württemberg State,10674
9964,2021-09-30,GM02,Free State of Bavaria,15647
9965,2021-09-30,GM03,Free Hanseatic City of Bremen,509
9966,2021-09-30,GM04,Free Hanseatic City of Hamburg,1730
9967,2021-09-30,GM05,Hesse State,7742
9968,2021-09-30,GM06,Lower Saxony State,5955
9969,2021-09-30,GM07,North Rhine-Westphalia State,17813
9970,2021-09-30,GM08,Rhineland-Palatinate State,3993
9971,2021-09-30,GM09,Saarland State,1051
9972,2021-09-30,GM10,Schleswig-Holstein State,1685
9973,2021-09-30,GM11,Brandenburg State,3851
9974,2021-09-30,GM12,Mecklenburg-Western Pomerania State,1200
9975,2021-09-30,GM13,Free State of Saxony,10214
9976,2021-09-30,GM14,Sachsen-Anhalt State,3535
9977,2021-09-30,GM15,Free State of Thuringia,4414
9978,2021-09-30,GM16,Berlin State,3625
9979,2021-10-01,GM,Germany,93711
9980,2021-10-01,GM01,Baden-Württemberg State,10683
9981,2021-10-01,GM02,Free State of Bavaria,15659
9982,2021-10-01,GM03,Free Hanseatic City of Bremen,510
9983,2021-10-01,GM04,Free Hanseatic City of Hamburg,1733
9984,2021-10-01,GM05,Hesse State,7749
9985,2021-10-01,GM06,Lower Saxony State,5957
9986,2021-10-01,GM07,North Rhine-Westphalia State,17833
9987,2021-10-01,GM08,Rhineland-Palatinate State,3994
9988,2021-10-01,GM09,Saarland State,1052
9989,2021-10-01,GM10,Schleswig-Holstein State,1686
9990,2021-10-01,GM11,Brandenburg State,3852
9991,2021-10-01,GM12,Mecklenburg-Western Pomerania State,1202
9992,2021-10-01,GM13,Free State of Saxony,10221
9993,2021-10-01,GM14,Sachsen-Anhalt State,3538
9994,2021-10-01,GM15,Free State of Thuringia,4415
9995,2021-10-01,GM16,Berlin State,3627
9996,2021-10-02,GM,Germany,93777
9997,2021-10-02,GM01,Baden-Württemberg State,10691
9998,2021-10-02,GM02,Free State of Bavaria,15667
9999,2021-10-02,GM03,Free Hanseatic City of Bremen,510
10000,2021-10-02,GM04,Free Hanseatic City of Hamburg,1741
10001,2021-10-02,GM05,Hesse State,7752
10002,2021-10-02,GM06,Lower Saxony State,5962
10003,2021-10-02,GM07,North Rhine-Westphalia State,17851
10004,2021-10-02,GM08,Rhineland-Palatinate State,3998
10005,2021-10-02,GM09,Saarland State,1052
10006,2021-10-02,GM10,Schleswig-Holstein State,1687
10007,2021-10-02,GM11,Brandenburg State,3852
10008,2021-10-02,GM12,Mecklenburg-Western Pomerania State,1202
10009,2021-10-02,GM13,Free State of Saxony,10229
10010,2021-10-02,GM14,Sachsen-Anhalt State,3540
10011,2021-10-02,GM15,Free State of Thuringia,4415
10012,2021-10-02,GM16,Berlin State,3628
10013,2021-10-03,GM,Germany,93786
10014,2021-10-03,GM01,Baden-Württemberg State,10691
10015,2021-10-03,GM02,Free State of Bavaria,15674
10016,2021-10-03,GM03,Free Hanseatic City of Bremen,510
10017,2021-10-03,GM04,Free Hanseatic City of Hamburg,1741
10018,2021-10-03,GM05,Hesse State,7753
10019,2021-10-03,GM06,Lower Saxony State,5963
10020,2021-10-03,GM07,North Rhine-Westphalia State,17851
10021,2021-10-03,GM08,Rhineland-Palatinate State,3998
10022,2021-10-03,GM09,Saarland State,1052
