,date,location,location_name,value
9608,2021-09-09,GM03,Free Hanseatic City of Bremen,30448
9609,2021-09-09,GM04,Free Hanseatic City of Hamburg,87576
9610,2021-09-09,GM05,Hesse State,318036
9611,2021-09-09,GM06,Lower Saxony State,286166
9612,2021-09-09,GM07,North Rhine-Westphalia State,918903
9613,2021-09-09,GM08,Rhineland-Palatinate State,171362
9614,2021-09-09,GM09,Saarland State,45648
9615,2021-09-09,GM10,Schleswig-Holstein State,73182
9616,2021-09-09,GM11,Brandenburg State,112988
9617,2021-09-09,GM12,Mecklenburg-Western Pomerania State,47035
9618,2021-09-09,GM13,Free State of Saxony,291388
9619,2021-09-09,GM14,Sachsen-Anhalt State,101526
9620,2021-09-09,GM15,Free State of Thuringia,131614
9621,2021-09-09,GM16,Berlin State,197286
9622,2021-09-10,GM,Germany,4059081
9623,2021-09-10,GM01,Baden-Württemberg State,543339
9624,2021-09-10,GM02,Free State of Bavaria,693681
9625,2021-09-10,GM03,Free Hanseatic City of Bremen,30579
9626,2021-09-10,GM04,Free Hanseatic City of Hamburg,87834
9627,2021-09-10,GM05,Hesse State,319332
9628,2021-09-10,GM06,Lower Saxony State,287282
9629,2021-09-10,GM07,North Rhine-Westphalia State,922463
9630,2021-09-10,GM08,Rhineland-Palatinate State,172184
9631,2021-09-10,GM09,Saarland State,45737
9632,2021-09-10,GM10,Schleswig-Holstein State,73384
9633,2021-09-10,GM11,Brandenburg State,113184
9634,2021-09-10,GM12,Mecklenburg-Western Pomerania State,47148
9635,2021-09-10,GM13,Free State of Saxony,291706
9636,2021-09-10,GM14,Sachsen-Anhalt State,101604
9637,2021-09-10,GM15,Free State of Thuringia,131788
9638,2021-09-10,GM16,Berlin State,197836
9639,2021-09-11,GM,Germany,4070295
9640,2021-09-11,GM01,Baden-Württemberg State,545082
9641,2021-09-11,GM02,Free State of Bavaria,695612
9642,2021-09-11,GM03,Free Hanseatic City of Bremen,30722
9643,2021-09-11,GM04,Free Hanseatic City of Hamburg,88104
9644,2021-09-11,GM05,Hesse State,320325
9645,2021-09-11,GM06,Lower Saxony State,288332
9646,2021-09-11,GM07,North Rhine-Westphalia State,925340
9647,2021-09-11,GM08,Rhineland-Palatinate State,172801
9648,2021-09-11,GM09,Saarland State,45841
9649,2021-09-11,GM10,Schleswig-Holstein State,73563
9650,2021-09-11,GM11,Brandenburg State,113395
9651,2021-09-11,GM12,Mecklenburg-Western Pomerania State,47237
9652,2021-09-11,GM13,Free State of Saxony,291948
9653,2021-09-11,GM14,Sachsen-Anhalt State,101737
9654,2021-09-11,GM15,Free State of Thuringia,131962
9655,2021-09-11,GM16,Berlin State,198294
9656,2021-09-12,GM,Germany,4077640
9657,2021-09-12,GM01,Baden-Württemberg State,545083
9658,2021-09-12,GM02,Free State of Bavaria,697251
9659,2021-09-12,GM03,Free Hanseatic City of Bremen,30835
9660,2021-09-12,GM04,Free Hanseatic City of Hamburg,88282
9661,2021-09-12,GM05,Hesse State,321192
9662,2021-09-12,GM06,Lower Saxony State,289240
9663,2021-09-12,GM07,North Rhine-Westphalia State,927564
9664,2021-09-12,GM08,Rhineland-Palatinate State,173116
9665,2021-09-12,GM09,Saarland State,45971
9666,2021-09-12,GM10,Schleswig-Holstein State,73732
9667,2021-09-12,GM11,Brandenburg State,113522
9668,2021-09-12,GM12,Mecklenburg-Western Pomerania State,47299
9669,2021-09-12,GM13,Free State of Saxony,292216
9670,2021-09-12,GM14,Sachsen-Anhalt State,101802
9671,2021-09-12,GM15,Free State of Thuringia,132054
9672,2021-09-12,GM16,Berlin State,198481
9673,2021-09-13,GM,Germany,4083151
9674,2021-09-13,GM01,Baden-Württemberg State,547059
9675,2021-09-13,GM02,Free State of Bavaria,698447
9676,2021-09-13,GM03,Free Hanseatic City of Bremen,30885
9677,2021-09-13,GM04,Free Hanseatic City of Hamburg,88415
9678,2021-09-13,GM05,Hesse State,321411
9679,2021-09-13,GM06,Lower Saxony State,289509
9680,2021-09-13,GM07,North Rhine-Westphalia State,928551
9681,2021-09-13,GM08,Rhineland-Palatinate State,173416
9682,2021-09-13,GM09,Saarland State,45990
9683,2021-09-13,GM10,Schleswig-Holstein State,73787
9684,2021-09-13,GM11,Brandenburg State,113583
9685,2021-09-13,GM12,Mecklenburg-Western Pomerania State,47337
9686,2021-09-13,GM13,Free State of Saxony,292353
9687,2021-09-13,GM14,Sachsen-Anhalt State,101821
9688,2021-09-13,GM15,Free State of Thuringia,132088
9689,2021-09-13,GM16,Berlin State,198499
9690,2021-09-14,GM,Germany,4089476
9691,2021-09-14,GM01,Baden-Württemberg State,547719
9692,2021-09-14,GM02,Free State of Bavaria,699362
9693,2021-09-14,GM03,Free Hanseatic City of Bremen,30930
9694,2021-09-14,GM04,Free Hanseatic City of Hamburg,88570
9695,2021-09-14,GM05,Hesse State,321831
9696,2021-09-14,GM06,Lower Saxony State,289836
9697,2021-09-14,GM07,North Rhine-Westphalia State,930441
9698,2021-09-14,GM08,Rhineland-Palatinate State,173942
9699,2021-09-14,GM09,Saarland State,46017
9700,2021-09-14,GM10,Schleswig-Holstein State,73933
9701,2021-09-14,GM11,Brandenburg State,113675
9702,2021-09-14,GM12,Mecklenburg-Western Pomerania State,47373
9703,2021-09-14,GM13,Free State of Saxony,292407
9704,2021-09-14,GM14,Sachsen-Anhalt State,101930
9705,2021-09-14,GM15,Free State of Thuringia,132250
9706,2021-09-14,GM16,Berlin State,199260
9707,2021-09-15,GM,Germany,4101931
9708,2021-09-15,GM01,Baden-Württemberg State,550062
9709,2021-09-15,GM02,Free State of Bavaria,701403
9710,2021-09-15,GM03,Free Hanseatic City of Bremen,31099
9711,2021-09-15,GM04,Free Hanseatic City of Hamburg,88760
9712,2021-09-15,GM05,Hesse State,323039
9713,2021-09-15,GM06,Lower Saxony State,290869
9714,2021-09-15,GM07,North Rhine-Westphalia State,933141
9715,2021-09-15,GM08,Rhineland-Palatinate State,174466
9716,2021-09-15,GM09,Saarland State,46174
9717,2021-09-15,GM10,Schleswig-Holstein State,74132
9718,2021-09-15,GM11,Brandenburg State,113923
9719,2021-09-15,GM12,Mecklenburg-Western Pomerania State,47532
9720,2021-09-15,GM13,Free State of Saxony,292809
9721,2021-09-15,GM14,Sachsen-Anhalt State,102097
9722,2021-09-15,GM15,Free State of Thuringia,132510
9723,2021-09-15,GM16,Berlin State,199915
9724,2021-09-16,GM,Germany,4114856
9725,2021-09-16,GM01,Baden-Württemberg State,552379
9726,2021-09-16,GM02,Free State of Bavaria,704051
9727,2021-09-16,GM03,Free Hanseatic City of Bremen,31248
9728,2021-09-16,GM04,Free Hanseatic City of Hamburg,89035
9729,2021-09-16,GM05,Hesse State,324068
9730,2021-09-16,GM06,Lower Saxony State,291912
9731,2021-09-16,GM07,North Rhine-Westphalia State,935812
9732,2021-09-16,GM08,Rhineland-Palatinate State,175126
9733,2021-09-16,GM09,Saarland State,46305
9734,2021-09-16,GM10,Schleswig-Holstein State,74362
9735,2021-09-16,GM11,Brandenburg State,114163
9736,2021-09-16,GM12,Mecklenburg-Western Pomerania State,47625
9737,2021-09-16,GM13,Free State of Saxony,293163
9738,2021-09-16,GM14,Sachsen-Anhalt State,102285
9739,2021-09-16,GM15,Free State of Thuringia,132722
9740,2021-09-16,GM16,Berlin State,200600
9741,2021-09-17,GM,Germany,4125878
9742,2021-09-17,GM01,Baden-Württemberg State,554341
9743,2021-09-17,GM02,Free State of Bavaria,706557
9744,2021-09-17,GM03,Free Hanseatic City of Bremen,31350
9745,2021-09-17,GM04,Free Hanseatic City of Hamburg,89251
9746,2021-09-17,GM05,Hesse State,324992
9747,2021-09-17,GM06,Lower Saxony State,292713
9748,2021-09-17,GM07,North Rhine-Westphalia State,938040
9749,2021-09-17,GM08,Rhineland-Palatinate State,175669
9750,2021-09-17,GM09,Saarland State,46413
9751,2021-09-17,GM10,Schleswig-Holstein State,74568
9752,2021-09-17,GM11,Brandenburg State,114355
9753,2021-09-17,GM12,Mecklenburg-Western Pomerania State,47704
9754,2021-09-17,GM13,Free State of Saxony,293440
9755,2021-09-17,GM14,Sachsen-Anhalt State,102436
9756,2021-09-17,GM15,Free State of Thuringia,132957
9757,2021-09-17,GM16,Berlin State,201092
9758,2021-09-18,GM,Germany,4134779
9759,2021-09-18,GM01,Baden-Württemberg State,555934
9760,2021-09-18,GM02,Free State of Bavaria,708284
9761,2021-09-18,GM03,Free Hanseatic City of Bremen,31471
9762,2021-09-18,GM04,Free Hanseatic City of Hamburg,89416
9763,2021-09-18,GM05,Hesse State,325651
9764,2021-09-18,GM06,Lower Saxony State,293432
9765,2021-09-18,GM07,North Rhine-Westphalia State,940183
9766,2021-09-18,GM08,Rhineland-Palatinate State,176133
9767,2021-09-18,GM09,Saarland State,46500
9768,2021-09-18,GM10,Schleswig-Holstein State,74728
9769,2021-09-18,GM11,Brandenburg State,114509
9770,2021-09-18,GM12,Mecklenburg-Western Pomerania State,47779
9771,2021-09-18,GM13,Free State of Saxony,293624
9772,2021-09-18,GM14,Sachsen-Anhalt State,102578
9773,2021-09-18,GM15,Free State of Thuringia,133108
9774,2021-09-18,GM16,Berlin State,201449
9775,2021-09-19,GM,Germany,4142116
9776,2021-09-19,GM01,Baden-Württemberg State,557472
9777,2021-09-19,GM02,Free State of Bavaria,709928
9778,2021-09-19,GM03,Free Hanseatic City of Bremen,31572
9779,2021-09-19,GM04,Free Hanseatic City of Hamburg,89566
9780,2021-09-19,GM05,Hesse State,326348
9781,2021-09-19,GM06,Lower Saxony State,294104
9782,2021-09-19,GM07,North Rhine-Westphalia State,941774
9783,2021-09-19,GM08,Rhineland-Palatinate State,176308
9784,2021-09-19,GM09,Saarland State,46602
9785,2021-09-19,GM10,Schleswig-Holstein State,74828
9786,2021-09-19,GM11,Brandenburg State,114632
9787,2021-09-19,GM12,Mecklenburg-Western Pomerania State,47840
9788,2021-09-19,GM13,Free State of Saxony,293651
9789,2021-09-19,GM14,Sachsen-Anhalt State,102657
9790,2021-09-19,GM15,Free State of Thuringia,133271
9791,2021-09-19,GM16,Berlin State,201563
9792,2021-09-20,GM,Germany,4145852
9793,2021-09-20,GM01,Baden-Württemberg State,557816
9794,2021-09-20,GM02,Free State of Bavaria,711022
9795,2021-09-20,GM03,Free Hanseatic City of Bremen,31662
9796,2021-09-20,GM04,Free Hanseatic City of Hamburg,89710
9797,2021-09-20,GM05,Hesse State,326547
9798,2021-09-20,GM06,Lower Saxony State,294314
9799,2021-09-20,GM07,North Rhine-Westphalia State,942513
9800,2021-09-20,GM08,Rhineland-Palatinate State,176605
9801,2021-09-20,GM09,Saarland State,46613
9802,2021-09-20,GM10,Schleswig-Holstein State,74856
9803,2021-09-20,GM11,Brandenburg State,114677
9804,2021-09-20,GM12,Mecklenburg-Western Pomerania State,47862
9805,2021-09-20,GM13,Free State of Saxony,294048
9806,2021-09-20,GM14,Sachsen-Anhalt State,102681
9807,2021-09-20,GM15,Free State of Thuringia,133357
9808,2021-09-20,GM16,Berlin State,201569
9809,2021-09-21,GM,Germany,4150516
9810,2021-09-21,GM01,Baden-Württemberg State,558318
9811,2021-09-21,GM02,Free State of Bavaria,711990
9812,2021-09-21,GM03,Free Hanseatic City of Bremen,31687
9813,2021-09-21,GM04,Free Hanseatic City of Hamburg,89802
9814,2021-09-21,GM05,Hesse State,326810
9815,2021-09-21,GM06,Lower Saxony State,294630
9816,2021-09-21,GM07,North Rhine-Westphalia State,943570
9817,2021-09-21,GM08,Rhineland-Palatinate State,176953
9818,2021-09-21,GM09,Saarland State,46636
9819,2021-09-21,GM10,Schleswig-Holstein State,74950
9820,2021-09-21,GM11,Brandenburg State,114759
9821,2021-09-21,GM12,Mecklenburg-Western Pomerania State,47876
9822,2021-09-21,GM13,Free State of Saxony,294123
9823,2021-09-21,GM14,Sachsen-Anhalt State,102818
9824,2021-09-21,GM15,Free State of Thuringia,133378
9825,2021-09-21,GM16,Berlin State,202216
9826,2021-09-22,GM,Germany,4160970
9827,2021-09-22,GM01,Baden-Württemberg State,560216
9828,2021-09-22,GM02,Free State of Bavaria,714218
9829,2021-09-22,GM03,Free Hanseatic City of Bremen,31832
9830,2021-09-22,GM04,Free Hanseatic City of Hamburg,89960
9831,2021-09-22,GM05,Hesse State,327804
9832,2021-09-22,GM06,Lower Saxony State,295363
9833,2021-09-22,GM07,North Rhine-Westphalia State,945665
9834,2021-09-22,GM08,Rhineland-Palatinate State,177454
9835,2021-09-22,GM09,Saarland State,46783
9836,2021-09-22,GM10,Schleswig-Holstein State,75156
9837,2021-09-22,GM11,Brandenburg State,114981
9838,2021-09-22,GM12,Mecklenburg-Western Pomerania State,47993
9839,2021-09-22,GM13,Free State of Saxony,294477
9840,2021-09-22,GM14,Sachsen-Anhalt State,102945
9841,2021-09-22,GM15,Free State of Thuringia,133478
9842,2021-09-22,GM16,Berlin State,202645
9843,2021-09-23,GM,Germany,4171666
9844,2021-09-23,GM01,Baden-Württemberg State,562205
9845,2021-09-23,GM02,Free State of Bavaria,716208
9846,2021-09-23,GM03,Free Hanseatic City of Bremen,31987
9847,2021-09-23,GM04,Free Hanseatic City of Hamburg,90166
9848,2021-09-23,GM05,Hesse State,328600
9849,2021-09-23,GM06,Lower Saxony State,296267
9850,2021-09-23,GM07,North Rhine-Westphalia State,947843
9851,2021-09-23,GM08,Rhineland-Palatinate State,177967
9852,2021-09-23,GM09,Saarland State,46900
9853,2021-09-23,GM10,Schleswig-Holstein State,75338
9854,2021-09-23,GM11,Brandenburg State,115164
9855,2021-09-23,GM12,Mecklenburg-Western Pomerania State,48078
9856,2021-09-23,GM13,Free State of Saxony,294866
9857,2021-09-23,GM14,Sachsen-Anhalt State,103059
9858,2021-09-23,GM15,Free State of Thuringia,133766
9859,2021-09-23,GM16,Berlin State,203252
9860,2021-09-24,GM,Germany,4181393
9861,2021-09-24,GM01,Baden-Württemberg State,563943
9862,2021-09-24,GM02,Free State of Bavaria,718466
9863,2021-09-24,GM03,Free Hanseatic City of Bremen,32118
9864,2021-09-24,GM04,Free Hanseatic City of Hamburg,90383
9865,2021-09-24,GM05,Hesse State,329392
9866,2021-09-24,GM06,Lower Saxony State,296892
9867,2021-09-24,GM07,North Rhine-Westphalia State,949592
9868,2021-09-24,GM08,Rhineland-Palatinate State,178379
9869,2021-09-24,GM09,Saarland State,47022
9870,2021-09-24,GM10,Schleswig-Holstein State,75484
9871,2021-09-24,GM11,Brandenburg State,115358
9872,2021-09-24,GM12,Mecklenburg-Western Pomerania State,48153
9873,2021-09-24,GM13,Free State of Saxony,295155
9874,2021-09-24,GM14,Sachsen-Anhalt State,103274
9875,2021-09-24,GM15,Free State of Thuringia,134079
9876,2021-09-24,GM16,Berlin State,203703
9877,2021-09-25,GM,Germany,4188604
9878,2021-09-25,GM01,Baden-Württemberg State,565374
9879,2021-09-25,GM02,Free State of Bavaria,719183
9880,2021-09-25,GM03,Free Hanseatic City of Bremen,32263
9881,2021-09-25,GM04,Free Hanseatic City of Hamburg,90539
9882,2021-09-25,GM05,Hesse State,330063
9883,2021-09-25,GM06,Lower Saxony State,297465
9884,2021-09-25,GM07,North Rhine-Westphalia State,951121
9885,2021-09-25,GM08,Rhineland-Palatinate State,178843
9886,2021-09-25,GM09,Saarland State,47106
9887,2021-09-25,GM10,Schleswig-Holstein State,75627
9888,2021-09-25,GM11,Brandenburg State,115481
9889,2021-09-25,GM12,Mecklenburg-Western Pomerania State,48278
9890,2021-09-25,GM13,Free State of Saxony,295440
9891,2021-09-25,GM14,Sachsen-Anhalt State,103394
9892,2021-09-25,GM15,Free State of Thuringia,134302
9893,2021-09-25,GM16,Berlin State,204125
9894,2021-09-26,GM,Germany,4196378
9895,2021-09-26,GM01,Baden-Württemberg State,566684
9896,2021-09-26,GM02,Free State of Bavaria,721690
9897,2021-09-26,GM03,Free Hanseatic City of Bremen,32356
9898,2021-09-26,GM04,Free Hanseatic City of Hamburg,90730
9899,2021-09-26,GM05,Hesse State,330577
9900,2021-09-26,GM06,Lower Saxony State,297999
9901,2021-09-26,GM07,North Rhine-Westphalia State,952603
9902,2021-09-26,GM08,Rhineland-Palatinate State,179023
9903,2021-09-26,GM09,Saarland State,47160
9904,2021-09-26,GM10,Schleswig-Holstein State,75704
9905,2021-09-26,GM11,Brandenburg State,115582
9906,2021-09-26,GM12,Mecklenburg-Western Pomerania State,48364
9907,2021-09-26,GM13,Free State of Saxony,295715
9908,2021-09-26,GM14,Sachsen-Anhalt State,103452
9909,2021-09-26,GM15,Free State of Thuringia,134501
9910,2021-09-26,GM16,Berlin State,204238
9911,2021-09-27,GM,Germany,4199400
9912,2021-09-27,GM01,Baden-Württemberg State,567108
9913,2021-09-27,GM02,Free State of Bavaria,722685
9914,2021-09-27,GM03,Free Hanseatic City of Bremen,32414
9915,2021-09-27,GM04,Free Hanseatic City of Hamburg,90860
9916,2021-09-27,GM05,Hesse State,330831
9917,2021-09-27,GM06,Lower Saxony State,298152
9918,2021-09-27,GM07,North Rhine-Westphalia State,953115
9919,2021-09-27,GM08,Rhineland-Palatinate State,179169
9920,2021-09-27,GM09,Saarland State,47179
9921,2021-09-27,GM10,Schleswig-Holstein State,75742
9922,2021-09-27,GM11,Brandenburg State,115615
9923,2021-09-27,GM12,Mecklenburg-Western Pomerania State,48411
9924,2021-09-27,GM13,Free State of Saxony,295851
9925,2021-09-27,GM14,Sachsen-Anhalt State,103470
9926,2021-09-27,GM15,Free State of Thuringia,134542
9927,2021-09-27,GM16,Berlin State,204256
9928,2021-09-28,GM,Germany,4203571
9929,2021-09-28,GM01,Baden-Württemberg State,567654
9930,2021-09-28,GM02,Free State of Bavaria,723544
9931,2021-09-28,GM03,Free Hanseatic City of Bremen,32461
9932,2021-09-28,GM04,Free Hanseatic City of Hamburg,90972
9933,2021-09-28,GM05,Hesse State,331064
9934,2021-09-28,GM06,Lower Saxony State,298371
9935,2021-09-28,GM07,North Rhine-Westphalia State,953986
9936,2021-09-28,GM08,Rhineland-Palatinate State,179514
9937,2021-09-28,GM09,Saarland State,47204
9938,2021-09-28,GM10,Schleswig-Holstein State,75828
9939,2021-09-28,GM11,Brandenburg State,115694
9940,2021-09-28,GM12,Mecklenburg-Western Pomerania State,48441
9941,2021-09-28,GM13,Free State of Saxony,295939
9942,2021-09-28,GM14,Sachsen-Anhalt State,103613
9943,2021-09-28,GM15,Free State of Thuringia,134698
9944,2021-09-28,GM16,Berlin State,204588
9945,2021-09-29,GM,Germany,4215351
9946,2021-09-29,GM01,Baden-Württemberg State,569854
9947,2021-09-29,GM02,Free State of Bavaria,726236
9948,2021-09-29,GM03,Free Hanseatic City of Bremen,32654
9949,2021-09-29,GM04,Free Hanseatic City of Hamburg,91195
9950,2021-09-29,GM05,Hesse State,332014
9951,2021-09-29,GM06,Lower Saxony State,299121
9952,2021-09-29,GM07,North Rhine-Westphalia State,955827
9953,2021-09-29,GM08,Rhineland-Palatinate State,179953
9954,2021-09-29,GM09,Saarland State,47307
9955,2021-09-29,GM10,Schleswig-Holstein State,76049
9956,2021-09-29,GM11,Brandenburg State,115913
9957,2021-09-29,GM12,Mecklenburg-Western Pomerania State,48636
9958,2021-09-29,GM13,Free State of Saxony,296577
9959,2021-09-29,GM14,Sachsen-Anhalt State,103757
9960,2021-09-29,GM15,Free State of Thuringia,135014
9961,2021-09-29,GM16,Berlin State,205244
9962,2021-09-30,GM,Germany,4227501
9963,2021-09-30,GM01,Baden-Württemberg State,571983
9964,2021-09-30,GM02,Free State of Bavaria,728621
9965,2021-09-30,GM03,Free Hanseatic City of Bremen,32803
9966,2021-09-30,GM04,Free Hanseatic City of Hamburg,91344
9967,2021-09-30,GM05,Hesse State,332885
9968,2021-09-30,GM06,Lower Saxony State,300119
9969,2021-09-30,GM07,North Rhine-Westphalia State,958343
9970,2021-09-30,GM08,Rhineland-Palatinate State,180428
9971,2021-09-30,GM09,Saarland State,47399
9972,2021-09-30,GM10,Schleswig-Holstein State,76189
9973,2021-09-30,GM11,Brandenburg State,116137
9974,2021-09-30,GM12,Mecklenburg-Western Pomerania State,48809
9975,2021-09-30,GM13,Free State of Saxony,297191
9976,2021-09-30,GM14,Sachsen-Anhalt State,103987
9977,2021-09-30,GM15,Free State of Thuringia,135385
9978,2021-09-30,GM16,Berlin State,205878
9979,2021-10-01,GM,Germany,4237619
9980,2021-10-01,GM01,Baden-Württemberg State,573650
9981,2021-10-01,GM02,Free State of Bavaria,730667
9982,2021-10-01,GM03,Free Hanseatic City of Bremen,32950
9983,2021-10-01,GM04,Free Hanseatic City of Hamburg,91653
9984,2021-10-01,GM05,Hesse State,333643
9985,2021-10-01,GM06,Lower Saxony State,300792
9986,2021-10-01,GM07,North Rhine-Westphalia State,960103
9987,2021-10-01,GM08,Rhineland-Palatinate State,180848
9988,2021-10-01,GM09,Saarland State,47473
9989,2021-10-01,GM10,Schleswig-Holstein State,76332
9990,2021-10-01,GM11,Brandenburg State,116349
9991,2021-10-01,GM12,Mecklenburg-Western Pomerania State,48963
9992,2021-10-01,GM13,Free State of Saxony,297713
9993,2021-10-01,GM14,Sachsen-Anhalt State,104227
9994,2021-10-01,GM15,Free State of Thuringia,135714
9995,2021-10-01,GM16,Berlin State,206542
9996,2021-10-02,GM,Germany,4246136
9997,2021-10-02,GM01,Baden-Württemberg State,575027
9998,2021-10-02,GM02,Free State of Bavaria,732562
9999,2021-10-02,GM03,Free Hanseatic City of Bremen,33062
10000,2021-10-02,GM04,Free Hanseatic City of Hamburg,92022
10001,2021-10-02,GM05,Hesse State,334204
10002,2021-10-02,GM06,Lower Saxony State,301361
10003,2021-10-02,GM07,North Rhine-Westphalia State,961527
10004,2021-10-02,GM08,Rhineland-Palatinate State,181182
10005,2021-10-02,GM09,Saarland State,47530
10006,2021-10-02,GM10,Schleswig-Holstein State,76478
10007,2021-10-02,GM11,Brandenburg State,116475
10008,2021-10-02,GM12,Mecklenburg-Western Pomerania State,49084
10009,2021-10-02,GM13,Free State of Saxony,298217
10010,2021-10-02,GM14,Sachsen-Anhalt State,104392
10011,2021-10-02,GM15,Free State of Thuringia,135950
10012,2021-10-02,GM16,Berlin State,207063
10013,2021-10-03,GM,Germany,4252300
10014,2021-10-03,GM01,Baden-Württemberg State,576245
10015,2021-10-03,GM02,Free State of Bavaria,734011
10016,2021-10-03,GM03,Free Hanseatic City of Bremen,33153
10017,2021-10-03,GM04,Free Hanseatic City of Hamburg,92032
10018,2021-10-03,GM05,Hesse State,334707
10019,2021-10-03,GM06,Lower Saxony State,301713
10020,2021-10-03,GM07,North Rhine-Westphalia State,962825
10021,2021-10-03,GM08,Rhineland-Palatinate State,181339
10022,2021-10-03,GM09,Saarland State,47582
10023,2021-10-03,GM10,Schleswig-Holstein State,76543
10024,2021-10-03,GM11,Brandenburg State,116587
10025,2021-10-03,GM12,Mecklenburg-Western Pomerania State,49195
10026,2021-10-03,GM13,Free State of Saxony,298694
10027,2021-10-03,GM14,Sachsen-Anhalt State,104426
10028,2021-10-03,GM15,Free State of Thuringia,136118
10029,2021-10-03,GM16,Berlin State,207130
10030,2021-10-04,GM,Germany,4255388
10031,2021-10-04,GM01,Baden-Württemberg State,576811
10032,2021-10-04,GM02,Free State of Bavaria,735061
10033,2021-10-04,GM03,Free Hanseatic City of Bremen,33203
10034,2021-10-04,GM04,Free Hanseatic City of Hamburg,92169
10035,2021-10-04,GM05,Hesse State,334885
10036,2021-10-04,GM06,Lower Saxony State,301879
10037,2021-10-04,GM07,North Rhine-Westphalia State,963166
10038,2021-10-04,GM08,Rhineland-Palatinate State,181536
10039,2021-10-04,GM09,Saarland State,47601
10040,2021-10-04,GM10,Schleswig-Holstein State,76581
10041,2021-10-04,GM11,Brandenburg State,116645
10042,2021-10-04,GM12,Mecklenburg-Western Pomerania State,49217
10043,2021-10-04,GM13,Free State of Saxony,298830
10044,2021-10-04,GM14,Sachsen-Anhalt State,104457
10045,2021-10-04,GM15,Free State of Thuringia,136193
10046,2021-10-04,GM16,Berlin State,207154
10047,2021-10-05,GM,Germany,4260187
10048,2021-10-05,GM01,Baden-Württemberg State,577269
10049,2021-10-05,GM02,Free State of Bavaria,736138
10050,2021-10-05,GM03,Free Hanseatic City of Bremen,33240
10051,2021-10-05,GM04,Free Hanseatic City of Hamburg,92396
10052,2021-10-05,GM05,Hesse State,335217
10053,2021-10-05,GM06,Lower Saxony State,302220
10054,2021-10-05,GM07,North Rhine-Westphalia State,963906
10055,2021-10-05,GM08,Rhineland-Palatinate State,181750
10056,2021-10-05,GM09,Saarland State,47625
10057,2021-10-05,GM10,Schleswig-Holstein State,76683
10058,2021-10-05,GM11,Brandenburg State,116768
10059,2021-10-05,GM12,Mecklenburg-Western Pomerania State,49252
10060,2021-10-05,GM13,Free State of Saxony,298924
10061,2021-10-05,GM14,Sachsen-Anhalt State,104616
10062,2021-10-05,GM15,Free State of Thuringia,136370
10063,2021-10-05,GM16,Berlin State,207813
10064,2021-10-06,GM,Germany,4271734
10065,2021-10-06,GM01,Baden-Württemberg State,579407
10066,2021-10-06,GM02,Free State of Bavaria,738708
10067,2021-10-06,GM03,Free Hanseatic City of Bremen,33378
10068,2021-10-06,GM04,Free Hanseatic City of Hamburg,92498
10069,2021-10-06,GM05,Hesse State,336144
10070,2021-10-06,GM06,Lower Saxony State,302873
10071,2021-10-06,GM07,North Rhine-Westphalia State,965816
10072,2021-10-06,GM08,Rhineland-Palatinate State,182163
10073,2021-10-06,GM09,Saarland State,47710
10074,2021-10-06,GM10,Schleswig-Holstein State,76868
10075,2021-10-06,GM11,Brandenburg State,117041
10076,2021-10-06,GM12,Mecklenburg-Western Pomerania State,49432
10077,2021-10-06,GM13,Free State of Saxony,299742
10078,2021-10-06,GM14,Sachsen-Anhalt State,104809
10079,2021-10-06,GM15,Free State of Thuringia,136748
10080,2021-10-06,GM16,Berlin State,208397
10081,2021-10-07,GM,Germany,4283378
10082,2021-10-07,GM01,Baden-Württemberg State,581329
10083,2021-10-07,GM02,Free State of Bavaria,741054
10084,2021-10-07,GM03,Free Hanseatic City of Bremen,33544
10085,2021-10-07,GM04,Free Hanseatic City of Hamburg,92698
10086,2021-10-07,GM05,Hesse State,336904
10087,2021-10-07,GM06,Lower Saxony State,303686
10088,2021-10-07,GM07,North Rhine-Westphalia State,967779
10089,2021-10-07,GM08,Rhineland-Palatinate State,182642
10090,2021-10-07,GM09,Saarland State,47794
10091,2021-10-07,GM10,Schleswig-Holstein State,77008
10092,2021-10-07,GM11,Brandenburg State,117409
10093,2021-10-07,GM12,Mecklenburg-Western Pomerania State,49579
10094,2021-10-07,GM13,Free State of Saxony,300550
10095,2021-10-07,GM14,Sachsen-Anhalt State,105056
10096,2021-10-07,GM15,Free State of Thuringia,137201
10097,2021-10-07,GM16,Berlin State,209145
10098,2021-10-08,GM,Germany,4293807
10099,2021-10-08,GM01,Baden-Württemberg State,583050
10100,2021-10-08,GM02,Free State of Bavaria,743414
10101,2021-10-08,GM03,Free Hanseatic City of Bremen,33670
10102,2021-10-08,GM04,Free Hanseatic City of Hamburg,92874
10103,2021-10-08,GM05,Hesse State,337669
10104,2021-10-08,GM06,Lower Saxony State,304314
10105,2021-10-08,GM07,North Rhine-Westphalia State,969554
10106,2021-10-08,GM08,Rhineland-Palatinate State,183118
10107,2021-10-08,GM09,Saarland State,47868
10108,2021-10-08,GM10,Schleswig-Holstein State,77144
10109,2021-10-08,GM11,Brandenburg State,117555
10110,2021-10-08,GM12,Mecklenburg-Western Pomerania State,49751
10111,2021-10-08,GM13,Free State of Saxony,301255
10112,2021-10-08,GM14,Sachsen-Anhalt State,105278
10113,2021-10-08,GM15,Free State of Thuringia,137634
10114,2021-10-08,GM16,Berlin State,209659
10115,2021-10-09,GM,Germany,4302661
10116,2021-10-09,GM01,Baden-Württemberg State,584728
